,match_event_id,location_x,location_y,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,home/away,shot_id_number,lat/lng,type_of_shot,type_of_combined_shot,match_id,team_id
16613,195.0,-123.0,99.0,1.0,2.0,0.0,13,31.0,35.0,0.0,0,0,0,0,19,20804,9,8,0,21201053,1610612747
16614,195.0,0.0,15.0,4.0,2.0,0.0,13,16.0,22.0,0.0,3,1,2,0,19,20805,9,11,2,21201053,1610612747
16615,221.0,-155.0,208.0,3.0,2.0,0.0,13,4.0,20.0,1.0,1,3,3,0,19,20806,9,4,0,21201053,1610612747
16616,268.0,-187.0,195.0,9.0,3.0,0.0,13,23.0,20.0,1.0,1,3,3,0,19,20807,9,8,0,21201053,1610612747
16617,289.0,6.0,-5.0,7.0,3.0,0.0,13,28.0,20.0,1.0,3,2,2,0,19,20809,9,2,1,21201053,1610612747
16618,352.0,-108.0,255.0,2.0,3.0,0.0,13,28.0,47.0,0.0,1,3,3,0,19,20811,9,21,0,21201053,1610612747
16619,352.0,-201.0,179.0,10.0,4.0,0.0,13,57.0,46.0,0.0,1,3,3,0,19,20812,9,2,0,21201053,1610612747
16620,472.0,61.0,107.0,6.0,4.0,0.0,1,12.0,32.0,1.0,3,2,0,0,19,20814,9,5,0,21201053,1610612747
16621,480.0,-196.0,165.0,5.0,4.0,0.0,13,43.0,45.0,0.0,3,3,3,0,19,20815,9,4,0,21201053,1610612747
16622,482.0,-155.0,272.0,5.0,4.0,0.0,13,31.0,51.0,0.0,1,3,3,0,19,20816,9,38,0,21201053,1610612747
16623,512.0,-13.0,265.0,2.0,4.0,0.0,13,6.0,46.0,0.0,3,3,3,0,19,20817,9,3,0,21201053,1610612747
16624,516.0,0.0,53.0,1.0,4.0,0.0,13,36.0,27.0,1.0,3,2,2,0,19,20818,9,15,0,21201053,1610612747
16625,522.0,0.0,9.0,0.0,4.0,0.0,13,31.0,20.0,1.0,3,1,2,0,19,20819,9,15,1,21201053,1610612747
16626,35.0,-147.0,36.0,8.0,1.0,0.0,13,11.0,35.0,0.0,0,2,0,0,35,20821,17,15,0,21201066,1610612747
16627,57.0,20.0,181.0,5.0,1.0,0.0,13,3.0,38.0,0.0,3,0,1,0,35,20822,17,38,0,21201066,1610612747
16628,209.0,45.0,195.0,5.0,2.0,0.0,13,18.0,40.0,0.0,3,0,1,0,35,20824,17,2,0,21201066,1610612747
16629,245.0,-2.0,-2.0,2.0,2.0,0.0,13,55.0,20.0,1.0,3,1,2,0,35,20825,17,2,1,21201066,1610612747
16630,277.0,-73.0,246.0,0.0,2.0,0.0,13,3.0,45.0,0.0,3,3,3,0,35,20827,17,11,0,21201066,1610612747
16631,283.0,182.0,9.0,11.0,3.0,0.0,1,47.0,38.0,1.0,4,0,1,0,35,20828,17,29,0,21201066,1610612747
16632,326.0,154.0,211.0,7.0,3.0,0.0,13,15.0,46.0,0.0,2,3,3,0,35,20830,17,15,0,21201066,1610612747
16633,326.0,7.0,153.0,6.0,3.0,0.0,13,2.0,35.0,1.0,3,0,0,0,35,20831,17,11,0,21201066,1610612747
16634,369.0,40.0,47.0,3.0,3.0,0.0,13,9.0,26.0,1.0,3,2,2,0,35,20834,17,15,0,21201066,1610612747
16635,376.0,-100.0,25.0,2.0,3.0,0.0,13,17.0,30.0,1.0,0,0,0,0,35,20835,17,2,0,21201066,1610612747
16636,392.0,185.0,154.0,0.0,3.0,0.0,13,21.0,44.0,1.0,2,3,3,0,35,20836,17,2,0,21201066,1610612747
16637,552.0,163.0,145.0,0.0,4.0,0.0,13,48.0,37.0,1.0,2,0,1,0,35,20841,17,2,0,21201066,1610612747
16638,40.0,119.0,9.0,7.0,1.0,0.0,13,0.0,31.0,1.0,4,0,0,0,48,20842,26,8,0,21201071,1610612747
16639,40.0,92.0,143.0,5.0,1.0,0.0,13,6.0,37.0,0.0,2,0,1,0,48,20843,26,8,0,21201071,1610612747
16640,79.0,140.0,63.0,3.0,1.0,0.0,13,20.0,35.0,0.0,4,0,0,0,48,20844,26,11,0,21201071,1610612747
16641,83.0,2.0,0.0,2.0,1.0,0.0,13,55.0,20.0,1.0,3,1,2,0,48,20845,26,11,0,21201071,1610612747
16642,90.0,-160.0,64.0,2.0,1.0,0.0,13,17.0,37.0,0.0,0,0,1,0,48,20846,26,56,0,21201071,1610612747
16643,200.0,70.0,142.0,5.0,2.0,0.0,13,12.0,35.0,0.0,3,0,0,0,48,20848,26,11,0,21201071,1610612747
16644,236.0,86.0,108.0,1.0,2.0,0.0,13,37.0,45.0,0.0,4,0,0,0,48,20849,26,20,0,21201071,1610612747
16645,240.0,9.0,1.0,1.0,2.0,0.0,13,25.0,20.0,1.0,3,1,2,0,48,20850,26,36,0,21201071,1610612747
16646,340.0,-160.0,77.0,4.0,3.0,0.0,1,28.0,37.0,0.0,0,0,1,0,48,20851,26,41,0,21201071,1610612747
16647,364.0,138.0,-11.0,1.0,3.0,0.0,13,57.0,33.0,0.0,4,0,0,0,48,20852,26,45,0,21201071,1610612747
16648,376.0,1.0,1.0,0.0,3.0,0.0,1,39.0,20.0,1.0,3,1,2,0,48,20853,26,11,0,21201071,1610612747
16649,451.0,105.0,242.0,6.0,4.0,0.0,13,15.0,46.0,0.0,2,3,3,0,48,20854,26,4,0,21201071,1610612747
16650,454.0,-2.0,7.0,5.0,4.0,0.0,1,45.0,20.0,1.0,3,1,2,0,48,20855,26,11,0,21201071,1610612747
16651,473.0,108.0,235.0,4.0,2.51935914552737,0.0,13,47.0,45.0,0.0,2,3,3,0,48,20857,26,33,0,21201071,1610612747
16652,473.0,165.0,209.0,3.0,4.0,0.0,13,4.0,46.0,0.0,2,3,3,0,48,20858,26,2,0,21201071,1610612747
16653,9.0,-163.0,6.0,10.0,1.0,0.0,1,52.0,36.0,0.0,0,0,1,0,8,20859,5,4,0,21201093,1610612747
16654,59.0,78.0,135.0,3.0,1.0,0.0,13,32.0,35.0,0.0,4,2,0,0,8,20860,5,11,0,21201093,1610612747
16655,105.0,62.0,97.0,11.0,2.0,0.0,13,40.0,31.0,0.0,4,2,0,0,8,20862,5,47,0,21201093,1610612747
16656,139.0,20.0,6.0,8.0,2.0,0.0,13,16.0,22.0,1.0,3,2,2,0,8,20864,5,2,0,21201093,1610612747
16657,142.0,-26.0,184.0,7.0,2.0,0.0,13,54.0,38.0,1.0,3,0,1,0,8,20865,5,2,0,21201093,1610612747
16658,151.0,-13.0,7.0,6.0,2.0,0.0,1,34.0,21.0,1.0,3,1,2,0,8,20866,5,8,2,21201093,1610612747
16659,157.0,192.0,157.0,6.0,2.0,0.0,13,28.0,44.0,0.0,2,3,3,0,8,20867,5,2,0,21201093,1610612747
16660,177.0,-123.0,214.0,4.0,2.0,0.0,1,28.0,44.0,0.0,1,3,3,0,8,20868,5,15,0,21201093,1610612747
16661,284.0,-30.0,216.0,7.0,3.0,0.0,13,28.0,41.0,1.0,3,0,1,0,8,20870,5,30,0,21201093,1610612747
16662,326.0,-51.0,88.0,2.0,3.0,0.0,1,42.0,30.0,0.0,0,2,0,0,8,20871,5,15,0,21201093,1610612747
16663,326.0,80.0,69.0,1.0,3.0,0.0,13,57.0,30.0,0.0,4,2,0,0,8,20872,5,11,0,21201093,1610612747
16664,388.0,28.0,7.0,9.0,4.0,0.0,13,30.0,22.0,0.0,3,1,2,0,8,20873,5,11,0,21201093,1610612747
16665,391.0,-171.0,11.0,9.0,4.0,0.0,13,20.0,37.0,0.0,0,0,1,0,8,20874,5,9,0,21201093,1610612747
16666,472.0,192.0,63.0,4.0,4.0,0.0,13,54.0,40.0,0.0,4,0,1,0,8,20876,5,8,0,21201093,1610612747
16667,40.0,-2.0,11.0,6.0,1.0,0.0,13,17.0,21.0,1.0,3,1,2,0,17,20878,1,8,1,21201110,1610612747
16668,68.0,-78.0,83.0,4.0,1.0,0.0,13,45.0,31.0,1.0,0,2,0,0,17,20879,1,2,0,21201110,1610612747
16669,79.0,-142.0,78.0,3.0,1.0,0.0,13,48.0,36.0,1.0,0,0,1,0,17,20880,1,53,0,21201110,1610612747
16670,94.0,15.0,31.0,2.0,1.0,0.0,13,28.0,23.0,0.0,3,1,2,0,17,20881,1,6,0,21201110,1610612747
16671,168.0,-131.0,121.0,6.0,2.0,0.0,13,58.0,37.0,1.0,1,0,1,0,17,20882,1,11,0,21201110,1610612747
16672,184.0,-166.0,56.0,5.0,2.0,0.0,13,59.0,37.0,0.0,0,0,1,0,17,20883,1,53,0,21201110,1610612747
16673,200.0,140.0,116.0,4.0,2.0,0.0,13,47.0,38.0,0.0,2,0,1,0,17,20884,1,40,0,21201110,1610612747
16674,208.0,12.0,0.0,3.0,2.0,0.0,13,51.0,21.0,1.0,3,1,2,0,17,20885,1,28,0,21201110,1610612747
16675,235.0,67.0,23.0,1.0,2.0,0.0,13,1.0,27.0,1.0,3,2,2,0,17,20886,1,8,0,21201110,1610612747
16676,235.0,106.0,61.0,0.0,2.0,0.0,13,6.0,32.0,0.0,4,0,0,0,17,20887,1,9,0,21201110,1610612747
16677,287.0,51.0,30.0,8.0,3.0,0.0,13,10.0,25.0,0.0,3,2,2,0,17,20888,1,11,0,21201110,1610612747
16678,369.0,-212.0,132.0,0.0,3.0,0.0,13,36.0,44.0,0.0,1,3,3,0,17,20890,1,17,0,21201110,1610612747
16679,401.0,-60.0,184.0,9.0,4.0,0.0,1,53.0,39.0,1.0,1,0,1,0,17,20891,1,5,0,21201110,1610612747
16680,413.0,17.0,14.0,9.0,4.0,0.0,13,25.0,22.0,0.0,3,1,2,0,17,20892,1,11,0,21201110,1610612747
16681,415.0,225.0,-2.0,8.0,2.51935914552737,0.0,13,22.0,42.0,0.0,4,4,3,0,17,20893,1,38,0,21201110,1610612747
16682,11.0,1.0,69.0,9.0,1.0,0.0,1,28.0,26.0,1.0,3,2,2,0,50,20895,1,4,4,21201137,1610612747
16683,42.0,6.0,14.0,9.0,1.0,0.0,13,23.0,21.0,1.0,3,1,2,0,50,20896,1,45,0,21201137,1610612747
16684,87.0,43.0,260.0,1.0,1.0,0.0,13,38.0,46.0,0.0,3,3,3,0,50,20897,1,8,0,21201137,1610612747
16685,93.0,-18.0,0.0,1.0,1.0,0.0,13,0.0,22.0,1.0,3,1,2,0,50,20898,1,2,0,21201137,1610612747
16686,98.0,18.0,17.0,0.0,1.0,0.0,13,19.0,22.0,1.0,3,1,2,0,50,20899,1,39,0,21201137,1610612747
16687,201.0,-54.0,257.0,2.0,2.0,0.0,13,12.0,46.0,0.0,3,3,3,0,50,20900,1,1,0,21201137,1610612747
16688,226.0,-172.0,17.0,0.0,2.0,0.0,13,28.0,37.0,1.0,0,0,1,0,50,20902,1,38,0,21201137,1610612747
16689,247.0,119.0,0.0,10.0,3.0,0.0,13,0.0,31.0,0.0,4,0,0,0,50,20903,1,4,0,21201137,1610612747
16690,257.0,18.0,28.0,8.0,3.0,0.0,13,44.0,20.0,0.0,3,1,2,0,50,20904,1,29,0,21201137,1610612747
16691,260.0,-48.0,82.0,8.0,3.0,0.0,1,33.0,29.0,0.0,0,2,0,0,50,20905,1,9,0,21201137,1610612747
16692,277.0,-164.0,208.0,6.0,3.0,0.0,13,44.0,46.0,0.0,1,3,3,0,50,20906,1,44,0,21201137,1610612747
16693,300.0,2.0,160.0,4.0,3.0,0.0,13,56.0,36.0,1.0,3,0,1,0,50,20907,1,32,0,21201137,1610612747
16694,311.0,-139.0,116.0,3.0,3.0,0.0,13,10.0,38.0,1.0,1,0,1,0,50,20908,1,15,0,21201137,1610612747
16695,332.0,-73.0,153.0,0.0,2.51935914552737,0.0,13,39.0,36.0,1.0,1,0,1,0,50,20909,1,39,0,21201137,1610612747
16696,334.0,0.0,15.0,0.0,3.0,0.0,13,7.0,21.0,0.0,3,1,2,0,50,20910,1,21,0,21201137,1610612747
16697,337.0,-239.0,39.0,0.0,3.0,0.0,1,2.0,44.0,0.0,0,6,3,0,50,20911,1,3,0,21201137,1610612747
16698,345.0,111.0,170.0,11.0,2.51935914552737,0.0,13,28.0,40.0,0.0,2,0,1,0,50,20912,1,31,0,21201137,1610612747
16699,359.0,-7.0,17.0,9.0,4.0,0.0,13,21.0,20.0,0.0,3,1,2,0,50,20913,1,8,2,21201137,1610612747
16700,415.0,116.0,121.0,3.0,4.0,0.0,1,53.0,36.0,1.0,3,0,1,0,50,20914,1,38,0,21201137,1610612747
16701,426.0,78.0,260.0,2.0,4.0,0.0,1,9.0,47.0,0.0,3,3,3,0,50,20915,1,44,0,21201137,1610612747
16702,433.0,65.0,173.0,0.0,4.0,0.0,13,55.0,38.0,0.0,2,0,1,0,50,20916,1,18,0,21201137,1610612747
16703,443.0,47.0,195.0,0.0,4.0,0.0,13,17.0,40.0,0.0,3,0,1,0,50,20917,1,4,0,21201137,1610612747
16704,9.0,-130.0,119.0,11.0,1.0,0.0,13,0.0,37.0,0.0,1,0,1,0,13,20918,7,43,0,21201146,1610612747
16705,110.0,-97.0,179.0,9.0,2.0,0.0,13,32.0,40.0,1.0,1,0,1,0,13,20920,7,2,0,21201146,1610612747
16706,160.0,-18.0,47.0,5.0,2.0,0.0,13,39.0,25.0,1.0,3,2,2,0,13,20921,7,4,0,21201146,1610612747
16707,169.0,43.0,189.0,4.0,2.0,0.0,13,22.0,39.0,0.0,3,0,1,0,13,20922,7,6,0,21201146,1610612747
16708,228.0,-15.0,503.0,0.0,2.0,0.0,13,1.0,70.0,0.0,5,5,4,0,13,20924,7,8,0,21201146,1610612747
16709,270.0,54.0,110.0,0.0,3.0,0.0,13,45.0,32.0,0.0,3,2,0,0,13,20925,7,11,0,21201146,1610612747
16710,274.0,151.0,206.0,6.0,3.0,0.0,13,6.0,45.0,1.0,2,3,3,0,13,20926,7,2,0,21201146,1610612747
16711,276.0,135.0,252.0,5.0,3.0,0.0,13,42.0,37.0,0.0,2,3,3,0,13,20927,7,11,0,21201146,1610612747
16712,346.0,-101.0,123.0,11.0,4.0,0.0,1,16.0,44.0,0.0,0,0,0,0,13,20928,7,40,0,21201146,1610612747
16713,352.0,0.0,74.0,10.0,4.0,0.0,1,28.0,28.0,1.0,3,2,0,0,13,20929,7,8,0,21201146,1610612747
16714,354.0,151.0,30.0,9.0,4.0,0.0,13,48.0,35.0,0.0,4,0,0,0,13,20930,7,17,0,21201146,1610612747
16715,376.0,-56.0,203.0,8.0,4.0,0.0,13,29.0,41.0,1.0,3,0,1,0,13,20931,7,30,0,21201146,1610612747
16716,378.0,0.0,172.0,7.0,4.0,0.0,1,55.0,37.0,0.0,3,0,1,0,13,20932,7,15,0,21201146,1610612747
16717,427.0,15.0,33.0,4.0,4.0,0.0,13,46.0,23.0,0.0,3,1,2,0,13,20933,7,11,0,21201146,1610612747
16718,457.0,-122.0,252.0,2.0,4.0,0.0,13,41.0,47.0,0.0,1,3,3,0,13,20934,7,3,0,21201146,1610612747
16719,475.0,198.0,-14.0,1.0,2.51935914552737,0.0,13,28.0,39.0,0.0,4,0,1,0,13,20936,7,4,0,21201146,1610612747
16720,50.0,-73.0,36.0,7.0,1.0,0.0,1,13.0,28.0,0.0,0,2,0,0,58,20938,1,38,0,21201162,1610612747
16721,241.0,144.0,209.0,1.0,2.0,0.0,13,21.0,45.0,0.0,2,3,3,0,58,20941,1,52,0,21201162,1610612747
16722,267.0,84.0,72.0,11.0,3.0,0.0,13,26.0,20.0,0.0,4,0,0,0,58,20942,1,34,0,21201162,1610612747
16723,383.0,61.0,187.0,11.0,4.0,0.0,1,45.0,39.0,1.0,2,0,1,0,58,20944,1,32,0,21201162,1610612747
16724,386.0,141.0,206.0,11.0,4.0,0.0,13,12.0,44.0,1.0,2,3,3,0,58,20945,1,41,0,21201162,1610612747
16725,395.0,-92.0,225.0,9.0,4.0,0.0,13,55.0,44.0,0.0,1,3,3,0,58,20947,1,4,0,21201162,1610612747
16726,404.0,-7.0,19.0,9.0,4.0,0.0,1,23.0,22.0,1.0,3,1,2,0,58,20948,1,8,2,21201162,1610612747
16727,438.0,-92.0,124.0,6.0,4.0,0.0,13,17.0,35.0,1.0,0,0,0,0,58,20951,1,5,0,21201162,1610612747
16728,444.0,111.0,116.0,5.0,4.0,0.0,13,13.0,36.0,0.0,2,0,1,0,58,20952,1,4,0,21201162,1610612747
16729,481.0,-3.0,12.0,2.0,4.0,0.0,13,36.0,21.0,1.0,3,1,2,0,58,20953,1,39,0,21201162,1610612747
16730,503.0,165.0,200.0,1.0,4.0,0.0,1,9.0,45.0,0.0,2,3,3,0,58,20954,1,51,0,21201162,1610612747
16731,9.0,108.0,64.0,10.0,1.0,0.0,13,14.0,32.0,0.0,4,0,1,0,0,20955,0,8,0,21201171,1610612747
16732,36.0,144.0,164.0,6.0,1.0,0.0,13,56.0,41.0,1.0,2,0,1,0,0,20956,0,3,0,21201171,1610612747
16733,42.0,155.0,135.0,6.0,1.0,0.0,13,5.0,40.0,0.0,2,0,1,0,0,20957,0,11,0,21201171,1610612747
16734,68.0,1.0,50.0,4.0,1.0,0.0,13,23.0,25.0,1.0,3,2,2,0,0,20959,0,11,0,21201171,1610612747
16735,86.0,193.0,164.0,3.0,1.0,0.0,13,29.0,20.0,0.0,2,3,3,0,0,20960,0,4,0,21201171,1610612747
16736,117.0,-60.0,222.0,0.0,1.0,0.0,13,27.0,42.0,1.0,3,0,1,0,0,20962,0,11,0,21201171,1610612747
16737,123.0,0.0,6.0,0.0,1.0,0.0,13,0.0,20.0,1.0,3,1,2,0,0,20963,0,2,0,21201171,1610612747
16738,129.0,72.0,211.0,11.0,2.0,0.0,1,44.0,42.0,1.0,2,0,1,0,0,20964,0,51,0,21201171,1610612747
16739,152.0,26.0,265.0,8.0,2.0,0.0,13,25.0,46.0,0.0,3,3,3,0,0,20966,0,8,0,21201171,1610612747
16740,167.0,-171.0,0.0,6.0,2.0,0.0,13,56.0,37.0,1.0,0,0,1,0,0,20968,0,2,0,21201171,1610612747
16741,236.0,58.0,9.0,0.0,2.0,0.0,13,15.0,25.0,1.0,3,2,2,0,0,20971,0,49,0,21201171,1610612747
16742,248.0,-201.0,143.0,11.0,3.0,0.0,13,28.0,44.0,0.0,1,3,3,0,0,20972,0,4,0,21201171,1610612747
16743,266.0,-65.0,293.0,9.0,3.0,0.0,13,3.0,50.0,1.0,3,3,3,0,0,20973,0,4,0,21201171,1610612747
16744,304.0,94.0,0.0,4.0,3.0,0.0,1,41.0,29.0,1.0,4,0,0,0,0,20976,0,15,0,21201171,1610612747
16745,316.0,0.0,0.0,3.0,2.51935914552737,0.0,13,28.0,42.0,0.0,2,0,1,0,0,20977,0,4,0,21201171,1610612747
16746,385.0,-35.0,291.0,8.0,4.0,0.0,13,15.0,49.0,0.0,3,3,3,0,0,20978,0,11,0,21201171,1610612747
16747,421.0,-90.0,0.0,4.0,4.0,0.0,13,10.0,43.0,1.0,1,0,1,0,0,20979,0,2,0,21201171,1610612747
16748,430.0,-32.0,209.0,3.0,4.0,0.0,1,28.0,41.0,0.0,3,0,1,0,0,20980,0,11,0,21201171,1610612747
16749,451.0,83.0,198.0,1.0,4.0,0.0,13,28.0,41.0,0.0,2,0,1,0,0,20981,0,4,0,21201171,1610612747
16750,12.0,-13.0,-5.0,10.0,1.0,0.0,13,17.0,21.0,0.0,3,1,2,0,11,20982,1,11,1,21201189,1610612747
16751,63.0,-13.0,187.0,5.0,1.0,0.0,13,0.0,38.0,0.0,3,0,1,0,11,20983,1,8,0,21201189,1610612747
16752,99.0,0.0,0.0,2.0,1.0,0.0,1,28.0,38.0,0.0,2,0,1,0,11,20984,1,8,0,21201189,1610612747
16753,133.0,121.0,107.0,11.0,2.0,0.0,13,29.0,36.0,1.0,2,0,1,0,11,20985,1,15,0,21201189,1610612747
16754,136.0,185.0,108.0,10.0,2.0,0.0,1,56.0,41.0,1.0,4,0,1,0,11,20986,1,4,0,21201189,1610612747
16755,158.0,-157.0,200.0,8.0,2.0,0.0,13,49.0,45.0,1.0,1,3,3,0,11,20988,1,7,0,21201189,1610612747
16756,169.0,155.0,189.0,7.0,2.0,0.0,13,15.0,44.0,0.0,2,3,3,0,11,20989,1,4,0,21201189,1610612747
16757,183.0,-164.0,20.0,6.0,2.0,0.0,13,19.0,36.0,0.0,3,0,1,0,11,20990,1,15,0,21201189,1610612747
16758,183.0,-144.0,295.0,0.0,2.0,0.0,13,1.0,52.0,0.0,1,3,3,0,11,20991,1,11,0,21201189,1610612747
16759,311.0,73.0,145.0,9.0,2.51935914552737,0.0,13,33.0,36.0,0.0,2,0,1,0,11,20992,1,3,0,21201189,1610612747
16760,327.0,17.0,7.0,8.0,3.0,0.0,13,1.0,21.0,0.0,3,1,2,0,11,20993,1,15,2,21201189,1610612747
16761,334.0,-15.0,6.0,6.0,3.0,0.0,13,43.0,44.0,0.0,3,1,2,0,11,20994,1,2,0,21201189,1610612747
16762,384.0,6.0,7.0,2.0,3.0,0.0,1,26.0,20.0,0.0,3,1,2,0,11,20997,1,11,0,21201189,1610612747
16763,432.0,0.0,250.0,9.0,4.0,0.0,13,47.0,45.0,0.0,3,3,3,0,11,20999,1,42,0,21201189,1610612747
16764,462.0,69.0,61.0,9.0,4.0,0.0,13,17.0,29.0,1.0,4,2,0,0,11,21000,1,8,0,21201189,1610612747
16765,496.0,-183.0,175.0,5.0,2.51935914552737,0.0,13,5.0,20.0,1.0,1,3,3,0,11,21001,1,11,0,21201189,1610612747
16766,12.0,53.0,36.0,10.0,1.0,0.0,14,13.0,26.0,0.0,3,2,2,0,43,21003,1,10,0,21300303,1610612747
16767,50.0,-68.0,214.0,6.0,1.0,0.0,14,48.0,42.0,0.0,3,0,1,0,43,21004,1,4,0,21300303,1610612747
16768,50.0,-27.0,78.0,5.0,2.0,0.0,14,13.0,28.0,1.0,3,2,0,0,43,21005,1,34,0,21300303,1610612747
16769,225.0,185.0,19.0,5.0,2.0,0.0,14,4.0,38.0,1.0,4,0,1,0,43,21006,1,34,0,21300303,1610612747
16770,234.0,67.0,148.0,0.0,2.0,0.0,1,2.0,36.0,0.0,2,0,1,0,43,21007,1,3,0,21300303,1610612747
16771,287.0,-122.0,247.0,7.0,3.0,0.0,1,9.0,47.0,0.0,1,3,3,0,43,21008,1,11,0,21300303,1610612747
16772,427.0,0.0,233.0,5.0,4.0,0.0,14,53.0,46.0,0.0,1,3,3,0,43,21009,1,4,0,21300303,1610612747
16773,444.0,37.0,20.0,4.0,4.0,0.0,1,8.0,24.0,0.0,3,2,2,0,43,21010,1,5,0,21300303,1610612747
16774,503.0,-138.0,238.0,0.0,4.0,0.0,14,37.0,47.0,0.0,1,3,3,0,43,21011,1,4,0,21300303,1610612747
16775,225.0,-22.0,20.0,7.0,1.0,0.0,14,40.0,22.0,0.0,3,1,2,0,38,21016,1,11,0,21300317,1610612747
16776,337.0,-123.0,0.0,5.0,3.0,0.0,14,12.0,35.0,1.0,0,0,0,0,38,21018,1,34,0,21300317,1610612747
16777,495.0,-7.0,116.0,5.0,4.0,0.0,14,5.0,31.0,1.0,3,2,0,0,38,21019,1,8,0,21300317,1610612747
16778,569.0,242.0,7.0,0.0,2.51935914552737,0.0,14,28.0,44.0,0.0,4,4,3,0,38,21021,1,4,0,21300317,1610612747
16779,588.0,1.0,15.0,0.0,4.0,0.0,14,10.0,21.0,1.0,3,1,2,0,38,21022,1,11,2,21300317,1610612747
16780,91.0,9.0,-6.0,3.0,1.0,0.0,14,51.0,21.0,1.0,3,1,2,0,69,21023,35,11,0,21300336,1610612747
16781,262.0,-15.0,1.0,2.0,2.0,0.0,14,4.0,21.0,1.0,3,1,2,0,69,21024,35,11,0,21300336,1610612747
16782,304.0,21.0,121.0,9.0,3.0,0.0,1,55.0,32.0,0.0,3,2,0,0,69,21025,35,50,0,21300336,1610612747
16783,325.0,-97.0,104.0,7.0,3.0,0.0,14,58.0,34.0,0.0,0,0,0,0,69,21026,35,4,0,21300336,1610612747
16784,327.0,64.0,116.0,7.0,3.0,0.0,14,48.0,33.0,0.0,3,2,0,0,69,21027,35,11,0,21300336,1610612747
16785,2.0,-37.0,249.0,4.0,1.0,0.0,14,28.0,45.0,0.0,3,3,3,0,66,21029,34,11,0,21300342,1610612747
16786,24.0,59.0,45.0,4.0,1.0,0.0,14,54.0,27.0,1.0,3,2,2,0,66,21030,34,4,0,21300342,1610612747
16787,75.0,-56.0,244.0,3.0,2.51935914552737,0.0,1,52.0,45.0,1.0,3,3,3,0,66,21032,34,4,0,21300342,1610612747
16788,176.0,154.0,96.0,6.0,2.0,0.0,14,52.0,38.0,0.0,4,0,1,0,66,21033,34,4,0,21300342,1610612747
16789,200.0,-75.0,159.0,4.0,2.0,0.0,14,3.0,37.0,0.0,1,0,1,0,66,21034,34,4,0,21300342,1610612747
16790,224.0,-141.0,53.0,2.0,2.0,0.0,14,29.0,35.0,1.0,0,0,0,0,66,21035,34,34,0,21300342,1610612747
16791,255.0,-29.0,246.0,10.0,3.0,0.0,14,28.0,45.0,0.0,3,3,3,0,66,21037,34,2,0,21300342,1610612747
16792,322.0,0.0,190.0,3.0,3.0,0.0,14,33.0,39.0,1.0,3,0,1,0,66,21038,34,9,0,21300342,1610612747
16793,432.0,-147.0,41.0,4.0,4.0,0.0,14,21.0,35.0,0.0,0,0,0,0,66,21041,34,7,0,21300342,1610612747
16794,445.0,23.0,124.0,3.0,4.0,0.0,14,9.0,32.0,0.0,3,2,0,0,66,21042,34,30,0,21300342,1610612747
16795,455.0,-10.0,12.0,1.0,4.0,0.0,14,22.0,21.0,1.0,3,1,2,0,66,21043,34,5,2,21300342,1610612747
16796,50.0,151.0,201.0,6.0,1.0,0.0,14,32.0,45.0,0.0,2,3,3,0,47,21044,25,1,0,21300357,1610612747
16797,62.0,0.0,153.0,4.0,2.51935914552737,0.0,14,55.0,41.0,0.0,2,0,1,0,47,21045,25,15,0,21300357,1610612747
16798,69.0,91.0,184.0,4.0,1.0,0.0,14,1.0,37.0,1.0,2,0,1,0,47,21046,25,8,0,21300357,1610612747
16799,86.0,-5.0,0.0,4.0,1.0,0.0,14,14.0,20.0,1.0,3,1,2,0,47,21047,25,2,0,21300357,1610612747
16800,269.0,0.0,257.0,10.0,3.0,0.0,14,28.0,45.0,0.0,3,3,3,0,47,21050,25,40,0,21300357,1610612747
16801,314.0,-139.0,143.0,5.0,2.51935914552737,0.0,14,36.0,39.0,0.0,1,0,1,0,47,21052,25,27,0,21300357,1610612747
16802,431.0,236.0,26.0,7.0,4.0,0.0,14,31.0,43.0,0.0,4,4,3,0,47,21053,25,11,0,21300357,1610612747
16803,462.0,64.0,99.0,5.0,4.0,0.0,14,38.0,31.0,0.0,4,2,0,0,47,21055,25,15,0,21300357,1610612747
16804,498.0,226.0,140.0,1.0,4.0,0.0,14,48.0,46.0,0.0,2,3,3,0,47,21056,25,9,0,21300357,1610612747
16805,507.0,-52.0,85.0,0.0,4.0,0.0,14,42.0,29.0,0.0,3,2,0,0,47,21057,25,23,0,21300357,1610612747
16806,2.0,-130.0,183.0,11.0,1.0,0.0,14,28.0,42.0,0.0,1,0,1,0,52,21058,27,14,0,21300366,1610612747
16807,5.0,0.0,1.0,11.0,1.0,0.0,1,13.0,20.0,0.0,3,1,2,0,52,21059,27,8,2,21300366,1610612747
16808,16.0,106.0,50.0,10.0,1.0,0.0,14,9.0,31.0,1.0,4,0,0,0,52,21060,27,38,0,21300366,1610612747
16809,39.0,-123.0,-2.0,7.0,1.0,0.0,14,8.0,32.0,0.0,0,0,0,0,52,21062,27,3,0,21300366,1610612747
16810,73.0,0.0,-3.0,4.0,1.0,0.0,14,34.0,20.0,0.0,3,1,2,0,52,21063,27,11,2,21300366,1610612747
16811,78.0,72.0,26.0,3.0,1.0,0.0,1,37.0,27.0,1.0,3,2,2,0,52,21064,27,55,0,21300366,1610612747
